117,85.57582092,43.33292007,-6.078288078,-16.26258659;63.74371338,5.130970955,-10.3467226,-5.520861149;38.50408936,89.20793915,-7.298881054,-0.721522331;65.96294403,46.65921402,0.13424018,-1.170607328;68.81257629,21.72771072,-15.56349945,-8.863529205;73.59587097,55.47119904,-2.92618227,-17.51315498;50.52576065,1.954197407,-3.53250289,-0.138820156;46.7247467,2.657794714,-8.426371574,0.271441132;61.88617706,39.45274734,-2.006547451,-9.276572227;71.99656677,12.04504013,-21.36763382,-11.23486042;85.83581543,39.55852127,-7.330873013,-14.79419422;1.552567482,38.92264557,-3.792681932,19.24722862;74.11049652,39.67019272,-0.569662213,-11.55480957;77.39550018,15.46900368,-8.399120331,-15.91080284;87.74504089,51.4519043,2.111184597,-16.25564384;2.648048878,33.73010254,-4.813139439,11.36800861;68.32683563,32.61568451,-3.950603724,-11.77177429;73.43755341,15.35930538,-12.4072876,-10.10872269;83.6749115,32.46198654,-4.089025021,-9.783444405;67.49092865,11.67071438,-14.20765877,-7.506895542;44.81975937,1.488402486,-6.214544296,-0.25539723;79.26101685,16.97194481,-10.50388432,-11.61640549;80.9883194,24.97140503,-15.06297302,-15.85264206;67.8241806,17.27570534,-13.02309036,-2.420784473;45.81654739,89.74542236,0.37113902,0.023816807
118,85.05206299,42.02703476,-5.255301952,-12.86365223;62.85749817,4.74876833,-8.887551308,-3.693331718;37.63221359,89.10980988,-9.16950798,-0.746757686;66.00939178,46.53111649,0.612965465,-1.638133407;67.09574127,20.85229111,-17.03939438,-9.029369354;73.3385849,54.20398331,-2.571169853,-12.65639305;50.24214554,1.951636434,-2.85398531,-0.014313882;45.7220726,2.677771091,-9.781839371,0.437267542;61.71769333,38.72055054,-1.821425796,-7.328484058;70.58766174,11.31513882,-14.56222343,-6.964671135;85.22627258,38.12918472,-5.866176605,-14.56655312;1.38472271,40.25027466,-0.484589666,13.0213356;74.0200119,38.6979332,-2.676665783,-8.773544312;76.44972229,14.01057529,-11.37510109,-12.8308754;87.86474609,49.40798187,0.252204299,-20.4558754;2.36103034,35.16714478,0.043177295,14.09122562;67.39204407,30.83952522,-10.80260181,-17.118536;72.49501038,14.57275677,-9.248461723,-8.108633995;83.39549255,31.70990944,-2.688387394,-7.438608646;65.44818878,10.72248459,-21.2383213,-8.474396706;44.26259232,1.477462173,-5.094295502,-0.011112799;78.35679626,16.01759148,-9.401292801,-9.677967072;79.65589142,23.56780243,-13.24654961,-13.98604679;65.89416504,17.14136314,-19.36672211,0.526545584;45.85582352,89.74440765,0.560404241,0.037031777
119,84.63100433,40.96680069,-4.047737122,-10.71091843;62.04192734,4.445185661,-8.265365601,-2.262965441;36.74463654,88.94161224,-8.747189522,-2.019575596;66.0110321,46.32194519,-2.265732527,-0.9409132;65.37606812,20.06889343,-17.96063614,-5.954015255;73.13066101,52.69016647,-1.571983933,-15.26959705;49.58228302,2.031197071,-6.082730293,0.653998613;44.74973297,2.753488779,-9.650920868,0.639985681;61.29539108,37.78985977,-4.908277988,-8.932497025;68.71470642,10.51562691,-18.77182579,-6.577367783;84.57393646,36.70570374,-6.736423492,-14.55378628;1.221625924,42.26613998,-2.304845333,20.20990562;73.53718567,37.14984131,-4.447994232,-15.83776665;75.05474091,12.6065712,-13.46627712,-15.18156242;87.86680603,46.75835419,-0.273034692,-26.22499275;2.305615902,37.02345657,-2.956319571,18.68081284;66.56896973,29.38815117,-8.993793488,-14.3530426;71.77182007,13.93766403,-7.324302673,-6.258024693;83.05352783,31.03226471,-5.049312592,-5.482457161;63.78355408,10.07085609,-16.71872711,-6.848237514;43.90509796,1.426885366,-3.576515436,-0.775605977;77.55990601,15.26305485,-7.779957771,-7.628219128;78.18712616,22.13376617,-14.57805157,-14.79912186;63.91283417,17.02134705,-19.98730469,-2.102542639;45.92354584,89.74378204,0.274117261,0.011273786
120,84.29534912,40.09725952,-3.215194464,-8.657521248;60.92411804,4.002978325,-10.74011135,-5.338907719;36.09957886,88.80027008,-6.639588356,-1.254899383;65.90684509,46.10499954,-1.824038982,-2.051194429;63.70347977,19.54504395,-16.90194511,-5.218195438;72.86780548,51.1776619,-3.40468359,-14.84447861;48.622509,1.962118387,-9.565957069,-0.674141884;43.72222519,2.693080425,-10.42507935,-1.292192459;60.84756088,36.82868958,-5.513590813,-9.335404396;66.36972046,9.545585632,-23.09633064,-10.60164261;84.05033112,35.60141754,-5.198260784,-11.08209515;1.128632903,43.82400894,-0.661390066,15.50093365;73.09333038,36.01059341,-4.629868031,-11.48167992;73.9936676,11.60507202,-10.97297764,-9.409281731;87.62014008,44.19201279,-1.76460886,-25.76739693;1.884237409,38.50917816,-5.158288002,14.90525246;65.8010788,28.26205444,-9.152074814,-9.533535957;71.23919678,13.48717213,-5.530501842,-4.490597248;82.2095871,29.80373955,-7.806985378,-13.37657166;62.29354858,9.578623772,-14.66361237,-4.687207222;43.2204895,1.417412162,-6.417658806,-0.221731022;76.8296814,14.53317547,-6.802274227,-7.588583469;76.65960693,20.67240524,-15.9904108,-13.58625698;62.4942131,16.9294529,-13.89751816,-1.183635592;45.94375229,89.74477386,0.28378585,-0.009183283
121,84.01931,39.38104248,-2.950222969,-7.375483036;59.98028183,3.700623274,-9.400247574,-2.932162046;35.57055283,88.58843994,-5.218120575,-1.676434517;65.8000412,45.91366959,-0.910040975,-1.6167804;62.45438766,19.28267479,-12.31735802,-2.830672264;72.60231018,50.0944252,-2.57691884,-11.0174017;47.67471313,1.902977109,-9.426117897,-0.821710169;42.81914139,2.515461683,-8.632883072,-2.530395746;60.32681656,35.79888153,-5.574066162,-9.722296715;64.77835083,8.88289547,-16.23387909,-5.759757042;83.48218536,34.70736313,-5.990188599,-8.905358315;1.05792594,45.56506348,-0.182371929,17.14907265;72.25331879,35.09334564,-10.24025631,-7.789701462;72.49559021,10.60962105,-15.46883011,-8.950490952;87.41855621,42.07279205,-2.059220552,-21.28300476;1.432630658,39.88317871,-2.86274147,13.90834332;64.33552551,27.18375397,-15.70976067,-9.805487633;70.54079437,12.97343922,-6.270465374,-5.12509346;81.36322784,28.63246918,-8.029250145,-12.05738926;59.95489502,8.95838356,-23.64411736,-5.85162735;42.60226822,1.404320955,-6.051447392,-0.086449087;75.92710114,13.44561958,-10.48394966,-9.880736351;75.38341522,19.59230614,-12.49120617,-11.5219965;60.86603546,16.90480042,-16.09784698,-0.314396799;45.95824051,89.76335144,0.288825452,0.351801872
122,83.77793884,38.80706406,-2.532346249,-5.755230904;58.87190628,3.356096745,-11.40530205,-3.647431612;34.51711273,88.3601532,-10.35560799,-2.939919949;65.71583557,45.74525833,-0.809547484,-1.700139284;61.13680649,19.20516014,-12.85954571,-0.765534878;72.45889282,49.24879837,-1.39847219,-8.361379623;46.99267578,1.814257741,-7.131678104,-1.116866589;41.94998932,2.358947039,-8.578680038,-0.513811231;59.57674789,34.58058548,-7.637430668,-12.32396603;62.6086998,8.191773415,-21.48443985,-7.043195724;82.66394806,33.65435791,-8.808784485,-10.16007042;1.144379973,47.38678741,0.824680269,18.69581985;71.39688873,34.42708969,-8.947429657,-6.186471939;70.78637695,9.448683739,-17.0308094,-12.26218414;87.35075378,40.6313858,-1.355094194,-14.29318333;1.311277628,42.16154861,-0.168102384,22.58243942;62.95333862,26.43751526,-14.26134014,-6.713595867;69.36788177,11.98058414,-11.95327473,-10.04691315;80.53756714,27.39400864,-8.448246956,-12.4620142;58.2694664,8.474239349,-16.99381447,-4.618855476;41.82024765,1.525165081,-8.548217773,1.423288703;74.62645721,12.43139172,-12.76976585,-10.23546886;74.3795166,18.67302513,-10.08287144,-9.23007679;59.14744949,16.97299576,-17.62518501,1.349102736;45.96400452,89.76661682,-0.001941182,0.058907401
123,83.53255463,38.31606293,-3.736849546,-4.382143021;57.56340408,3.028095961,-13.67540169,-2.151347399;33.92422485,88.25315857,-5.766952515,-1.080267668;65.66654205,45.63924026,-0.529046714,-1.114947677;58.85369873,19.07029915,-23.12948036,-0.228536829;72.35919952,48.57411194,-1.056749463,-6.846436024;46.48882675,1.752918482,-4.988538742,-0.515671909;41.36201096,2.220277309,-6.497210026,-1.836124659;58.89570999,33.67451859,-6.672252655,-9.21299839;60.60112762,7.526947498,-20.37669754,-6.950644016;81.96503448,32.81035614,-7.537683487,-8.16565609;1.29740417,49.72881699,1.485728502,22.7636795;70.01361084,33.5086441,-13.53354645,-9.080064774;69.12126923,8.355995178,-16.08134651,-10.96982384;87.31994629,39.52949142,-0.383234084,-11.56836128;1.36421454,43.87340927,0.666195154,17.39373589;61.77042007,25.95864105,-11.97108173,-4.218318939;68.34252167,11.08545208,-10.48432255,-8.100999832;79.86399841,26.28239441,-6.654893875,-11.28664684;56.77807236,8.291624069,-14.91260624,-0.609895051;40.86176682,1.513889074,-9.704192162,0.243189022;73.61989594,11.41369724,-10.61445713,-9.448646545;73.527771,17.87475014,-8.38829422,-8.065815926;57.83255768,17.01983833,-13.42730427,0.709763288;45.96432495,89.78199768,0.204869345,0.278260946
124,83.20921326,37.7399826,-2.45111537,-6.288980961;56.51023102,2.757026196,-10.50929737,-2.839813709;33.43914795,88.1349411,-4.986261368,-1.126184106;65.5422821,45.5408287,-2.5450387,1.319145083;56.4706192,18.99090958,-24.13811111,-1.536408067;72.253479,47.99652481,-1.20375669,-5.703976154;46.06824493,1.692952037,-3.865751505,-2.465226173;40.79873657,2.071373701,-5.640066624,-0.99996525;58.28690338,32.91862869,-7.646800518,-5.360386848;59.14964294,7.027532101,-14.51921844,-5.246515274;81.35379791,32.17290497,-6.017140865,-6.30458498;1.4762187,51.16082001,2.060367346,14.69612789;68.7352829,32.63748169,-12.8958683,-8.720833778;67.39099884,7.274219513,-17.94174576,-9.325232506;87.24193573,38.57842255,-0.875025034,-9.27347374;1.416881561,44.97072983,0.002989933,10.9517374;60.16893005,25.71543694,-16.0279274,-1.224997759;66.84123993,10.10454082,-15.47121906,-9.677780151;79.24408722,25.22543144,-6.060444355,-10.67971039;54.63154602,8.510014534,-21.86688995,3.001897573;40.12127686,1.53263557,-7.190137386,0.476744443;72.26304626,10.23040199,-12.9185648,-12.73614025;72.76582336,17.19607735,-8.830958366,-4.773702145;56.49447632,16.96853447,-13.14941597,-0.227174267;45.96448517,89.7858429,0.043004643,0.031880178
125,81.58473206,36.10464096,-8.33334446,-4.230469704;52.43755341,1.878511071,-12.74206638,-1.871594429;31.01323509,87.37475586,-8.291552544,-3.375192642;64.65636444,45.33400345,-2.382950068,-0.625060558;51.49865341,19.01867294,-18.82207298,1.929870725;71.35163116,46.35017776,-4.443962574,-5.415710449;44.27067566,1.557376742,-9.422720909,-0.796506345;39.350914,2.232669353,-4.288556099,2.423353195;55.7779808,30.86606789,-6.708798885,-5.092522621;54.03564072,6.918773174,-14.94403839,4.686848164;80.15327454,30.81006432,-3.092526674,-5.96683836;2.29844594,55.89031982,4.606457233,18.64366913;66.03179169,31.41025543,-10.91235352,-1.774202824;61.73656845,4.687903881,-22.09318733,-9.370756149;86.78900909,36.61606216,-3.987934113,-5.480329514;1.329683781,50.9395752,1.690624714,17.72590065;56.48576355,25.48978615,-10.17892265,0.580935955;61.64126205,7.301075459,-15.96450329,-7.829051971;77.56890869,22.16008568,-5.050954819,-10.2770834;49.156353,8.99061203,-23.96385193,0.71736002;37.70054626,1.87793231,-7.959853172,1.074564576;67.72203827,7.359879017,-17.65833282,-6.439152241;68.48199463,14.28807831,-12.26864243,-6.909646034;51.50115585,16.76243591,-12.84185123,-0.556148589;45.91333008,89.79275513,-0.583026469,0.024339434
126,80.26983643,35.4332428,-12.66524029,-6.967386723;51.37486649,1.768450856,-10.58115768,0.525057018;30.29670715,87.1229248,-7.266048908,-2.126863241;64.48922729,45.28675461,-1.842032194,-0.430942357;50.0953064,19.1974144,-14.30591297,1.569370866;70.72554779,45.77599716,-6.392610073,-5.559134007;43.66701126,1.518244386,-5.797040939,-0.36938566;38.56472397,2.652155876,-8.600592613,4.215987682;54.84237289,30.41311073,-9.609521866,-3.563804388;51.76441193,7.360782146,-23.3118763,1.964545965;79.36626434,29.67057991,-8.72591114,-10.89997864;2.712467194,57.49951553,3.897631645,16.3496418;65.17842102,31.20309067,-8.712844849,-1.867248893;59.45432281,3.969936132,-22.56302834,-7.795018673;86.06654358,35.23491287,-6.679979801,-14.22106075;1.563839197,52.27208328,1.823138356,12.72922516;55.5144577,25.58759308,-9.513694763,2.610161543;59.6986618,6.411588669,-19.83835602,-7.548598289;76.96566772,20.87701988,-7.113833904,-12.14726257;47.42911911,9.141874313,-17.22324753,2.16889739;36.93744659,2.115344048,-8.397104263,3.447657824;65.76844788,6.337520123,-19.16580963,-11.02100372;67.4537735,13.6910181,-9.904805183,-6.289195538;49.98742294,16.81134033,-15.07630062,0.872561216;45.90488434,89.79485321,-0.168098882,0.035762541
127,78.68278503,34.63152695,-16.61308098,-7.502144814;49.96614838,1.619686007,-14.14554119,-2.623883963;29.78891182,86.91893768,-5.092149258,-2.007107258;64.38941193,45.26066208,-1.013222218,0.107698262;49.03739929,19.28648758,-10.29434872,0.675848603;69.72566986,45.01797867,-10.72644806,-6.69371748;42.86725998,1.537291288,-8.125078201,0.406912059;37.83439255,3.078143835,-6.872754097,4.603484631;53.68286896,29.97510147,-12.18091583,-3.552773237;49.95602036,7.646123409,-18.21604919,3.352215767;78.60671997,28.77532196,-7.406355381,-9.190692902;3.169620752,58.90000916,4.157605648,13.57404995;64.48033905,31.07637024,-6.883505344,-0.966932535;57.31849289,3.323000431,-21.56604385,-5.596821308;85.3236084,33.87938309,-6.999528408,-13.84816742;1.858920932,54.13378143,3.845701694,19.09267998;54.39955902,25.75714684,-11.43841362,0.019318491;57.52345657,5.711496353,-21.33153534,-7.861296177;76.14206696,19.7449913,-9.200380325,-10.53033257;46.15705872,9.285711288,-12.58751869,2.684626341;36.06618118,2.36832428,-8.065498352,2.448553562;64.35030365,5.518127441,-13.43305302,-9.259320259;66.60863495,13.15487385,-8.683876991,-5.031169891;48.27234268,16.88642311,-17.12070084,1.995478868;45.90324402,89.7949295,0.037778385,0.005823546
128,77.06304932,33.68484497,-16.26396751,-9.533106804;48.88621521,1.520351648,-10.84045506,-0.648273051;29.40643692,86.75510406,-4.032935619,-1.644927621;64.16716003,45.29307175,-1.722724199,2.51924324;48.19827652,19.33689308,-8.753162384,1.008350611;68.90431213,44.49143982,-7.928533077,-5.233089924;41.79990768,1.51165092,-10.35560799,-0.25303492;36.94712067,3.556563616,-9.287919998,4.133804798;52.74094391,29.68009758,-9.380425453,-2.756422043;47.74573135,7.626950741,-21.85195732,-2.521585941;78.02580261,28.11026764,-5.816004753,-6.521698952;3.647760868,60.42813873,5.416401386,15.56943512;63.93804932,31.00041199,-5.32981348,-0.774214208;55.08247375,2.821900129,-22.70197105,-4.452574253;84.28073883,32.13601303,-11.37629604,-17.04342651;2.600820065,56.40105438,7.944533825,22.41042137;53.17724609,25.90423965,-11.7599411,1.446329713;55.11308289,5.104688168,-24.63699341,-5.177285671;75.13466644,18.6135807,-9.981183052,-11.82829285;44.63789749,9.551774025,-15.44139194,1.258800387;35.61904144,2.482374907,-4.619564533,1.111625195;62.73954773,4.701438904,-17.49202728,-5.658591747;65.84352112,12.686059,-7.966609955,-2.705120802;46.92978668,17.08937836,-13.46847916,1.76367569;45.94339371,89.79938507,0.502355456,0.62618047
129,75.52004242,32.68126297,-14.9001379,-10.66739082;47.89001846,1.504163623,-9.700943947,0.278432429;29.13591003,86.61380005,-2.533578157,-1.091168165;63.92016602,45.37157822,-2.53189826,0.778115273;47.48616791,19.40316963,-6.924456596,1.059829235;67.60721588,43.6023674,-13.03876877,-8.861159325;41.04982376,1.474137187,-7.501697063,-0.412086993;35.95315552,3.99968338,-10.57962704,3.590180635;51.96278381,29.47739601,-7.684429646,0.524137735;45.65663528,7.493480206,-21.34045601,-0.483293593;77.48537445,27.45499229,-4.803081036,-7.007106304;4.181537151,61.72239304,4.820570469,12.94286728;63.26324844,30.93619347,-6.961675167,-0.423252285;52.95517731,2.461843252,-21.19580078,-2.430310726;83.34163666,30.4954834,-9.968864441,-16.16976357;3.012071848,58.03374481,3.662489653,16.57265282;50.86104202,25.76503754,-23.16150856,-3.60322547;53.11681747,4.661465168,-20.13920212,-4.045301437;74.10658264,17.45763397,-9.365903854,-12.24480724;43.20380783,9.783009529,-14.17032814,2.266684294;35.21858215,2.581682682,-4.172868729,0.933118165;60.73683167,3.871834993,-19.68250084,-9.358185768;63.81969833,12.1273632,-20.17059517,-5.862620831;45.83819962,17.31567383,-9.824843407,4.348863125;45.81681442,89.8501358,-1.045251727,1.426917911
130,73.96386719,31.64993477,-15.24036789,-10.9883213;46.73010635,1.471267343,-11.58209896,-0.837559283;28.89666176,86.51166534,-2.711383104,-1.022256255;63.73990631,45.44319916,-1.710405111,0.645629585;46.89588928,19.48887825,-5.614943027,0.809006155;66.29319,42.83141327,-13.53810024,-7.346551895;40.00722504,1.619030833,-10.16287041,2.187284946;34.90669632,4.41514349,-10.77889729,3.394711733;50.79021072,29.46276855,-12.17221737,-1.195376039;44.11397934,7.485852718,-15.17787647,0.361218482;76.56214142,26.41037941,-10.71942997,-9.318493843;4.733951092,63.06388092,6.519328594,13.57501984;62.47040176,30.89236069,-7.550226688,-0.594337583;50.92509079,2.325722933,-19.97778511,-2.63624382;82.45574188,29.05976486,-8.874261856,-14.43761444;3.330843925,59.27564621,3.962087393,12.11148167;49.10593414,25.39704514,-18.03999901,-3.169277906;51.71247864,4.448265076,-13.95855331,0.155961826;73.05796051,16.20876884,-11.01717758,-11.94582748;41.22499847,10.59325218,-18.99894333,10.31904221;34.87788391,2.678461075,-3.478560448,0.957578897;58.20748138,3.145217657,-25.0606575,-7.516778469;61.5727005,11.68405533,-22.75348854,-2.918240309;44.66129684,17.94434738,-11.56541157,6.387775898;45.84295654,89.86291504,0.185046881,0.27691704
131,72.30330658,30.69829178,-17.45719719,-8.471914291;45.86727142,1.489923835,-8.818788528,0.049074337;28.65373039,86.31858826,-2.287664175,-1.522483826;63.59838867,45.50388336,-1.504863858,0.713309646;46.39240646,19.56605721,-5.270383358,0.186316118;65.04124451,42.27656555,-12.42371273,-4.871246338;39.04048538,1.681506276,-9.682577133,0.503792644;34.08011246,4.607239723,-8.556019783,2.128216505;49.80920029,29.46444511,-9.789865494,0.583717108;42.0112915,7.659888744,-20.78651047,2.582756281;75.52317047,25.45448685,-10.26631355,-9.632311821;5.151975632,64.02561951,4.343791008,9.52440834;61.85155869,30.87831688,-6.509977341,1.460216641;48.70019913,2.40283823,-22.70518303,2.188337088;81.43579865,27.52984619,-9.632965088,-16.01168823;3.625980854,60.38126755,2.944145203,11.26038456;47.68941116,25.12080002,-14.15909195,-2.468250036;49.72301865,4.458176613,-20.06577301,-1.08221817;72.05437469,15.17332554,-10.60721493,-9.643520355;39.88656235,11.36630726,-13.33961487,8.290021896;34.56116104,2.779383183,-2.836813211,0.906534255;55.91350174,2.431275368,-23.27174568,-5.811611176;59.19499207,11.30137157,-23.92103386,-5.239651203;43.77013016,18.50258446,-9.235620499,4.829193592;45.80432892,89.88550568,-0.356542826,0.363374293
132,70.54333496,29.89204597,-18.29377174,-6.551451206;45.23633957,1.486596346,-6.405787945,-0.012814833;27.97053146,86.09446716,-6.607428074,-2.913489819;63.47887039,45.55443573,-0.98873347,0.535878181;45.95665359,19.64015388,-4.347836494,0.649959922;63.32066345,41.74563217,-17.62212372,-4.865385532;38.25134277,1.798167467,-8.291273117,0.549578428;33.37874985,4.705355644,-7.345469475,0.344769746;49.00555038,29.51568604,-7.79451704,0.538061976;39.6887207,7.855016232,-23.55564308,1.399694681;74.42566681,24.5182724,-10.63498878,-9.666282654;5.47464323,64.73979187,3.660303593,6.966752052;60.054142,30.88347244,-18.00169945,-1.422960877;46.65159988,2.51121521,-20.37374878,0.188068315;80.30013275,25.98447227,-11.51546383,-15.69029236;4.120415211,61.79652023,5.261902332,13.58095551;46.45648575,24.93467903,-12.2672987,-1.577415586;48.2016449,4.45985651,-15.2738905,-0.309399188;70.7697525,14.24311829,-13.56781578,-8.526743889;38.70908356,12.44327354,-10.52680492,11.70098686;34.28471756,2.869724989,-2.60551405,0.913237393;53.98777008,2.222580671,-19.67888069,-0.48757726;57.15567017,11.03124142,-20.06637001,-2.11863184;42.51247787,19.42837143,-12.32329369,10.09483624;45.7677536,89.87660217,-0.323617399,-0.134090871
133,68.88902283,29.25898361,-16.31869507,-7.29615593;44.93421936,1.512436628,-3.015290022,0.107748419;27.4412632,85.95399475,-5.411846638,-1.528680682;63.3261528,45.69351196,0.285801679,3.038658857;45.58963013,19.70169449,-3.928168058,0.733412087;62.06831741,41.42822266,-12.67599201,-3.303555489;37.63560486,1.863485575,-5.899400711,1.485246778;32.80358124,4.778568745,-5.634280205,1.116389513;48.37014389,29.56342697,-6.444984913,0.437867165;38.07744217,8.027557373,-16.15070724,1.848947644;73.29547882,23.60024834,-11.27759457,-9.464157104;6.158128738,66.12944031,6.690978527,13.63754845;58.55380249,30.83258247,-14.5134325,-1.449633479;44.44562149,2.624920845,-22.11207581,2.061810493;79.42388916,24.71584129,-9.348880768,-12.24252987;4.548316002,62.93159866,4.027681351,11.48978043;45.38051605,24.89636993,-9.779039383,3.407520771;46.96754456,4.441223621,-12.07829475,0.933545113;69.51686096,13.4517107,-12.59222221,-7.703542709;37.513134,14.0102911,-11.41549301,16.38488007;34.07724762,2.929434776,-2.319973469,0.220531791;51.93600464,1.809608698,-20.46360207,-5.372379303;55.79106903,10.81091213,-14.28138638,-2.058949947;41.32094955,20.46704102,-11.43505383,10.95571232;45.81148148,89.83876801,0.149321675,-0.325595915
134,67.56640625,28.67771912,-13.12455368,-5.681783199;44.72018433,1.693161011,-2.261364698,1.019666433;27.02290344,85.82307434,-3.537971735,-2.213843107;63.17970276,45.93125153,-1.469549298,2.899192333;45.12410736,19.82367325,-3.16950202,3.910585403;60.61561966,41.11686707,-14.63550282,-2.673156738;36.70721436,2.05389142,-9.348656654,1.736402273;32.36037445,4.86398983,-4.18526268,0.923325896;47.78809357,29.62808418,-5.745860577,1.239369869;36.58179855,8.437109947,-13.97986889,6.754248619;72.4539566,22.8428669,-8.998198509,-7.184127331;6.759522915,67.17910767,6.336750031,10.50582504;56.38062286,30.46623421,-22.15396118,-2.763850927;42.88113022,2.727252483,-15.73884106,0.613215148;78.56607819,23.7244091,-9.971925735,-8.75067997;4.937236309,63.76400757,3.798211575,8.593537331;44.06636429,25.38481712,-13.47228718,4.955034733;45.15037537,4.582181931,-18.06587029,0.386547148;68.26665497,12.68231201,-12.33867455,-8.620059967;36.72286224,15.1828661,-7.825837135,11.75738335;33.8954277,2.970198631,-1.699803352,0.252731591;50.25851822,1.625575542,-16.4263916,-1.716180921;54.46164703,10.60622025,-12.97224617,-0.10153874;40.43706894,21.24796677,-8.880869865,8.046403885;45.82860184,89.81938171,0.340864062,-0.25862515
135,66.40049744,28.27506065,-11.83971596,-0.483988881;44.41780853,1.673907042,-2.856598377,1.207592368;26.57642937,85.62722015,-4.896649837,-1.651348472;63.05973053,46.1493988,-1.359125853,2.097297668;44.32503128,20.24976158,-7.348306179,5.085635185;59.18418884,40.90145111,-14.1684618,-1.715295434;35.93112183,2.205999136,-7.833228588,1.743988514;31.96489143,4.934253693,-3.983752966,0.596050143;47.2518425,29.72544861,-4.064909458,3.039722681;34.88920593,9.308775902,-16.73881149,9.280323982;71.74179077,22.23763275,-7.060302258,-5.957020283;7.549982071,68.54866791,7.894412994,13.72012329;54.73412704,30.34562302,-16.70357132,-1.191381693;40.95365906,2.817601204,-19.25099945,1.67227447;77.29264832,22.49256706,-11.70958233,-13.25121593;5.449482441,64.7851944,4.909967422,10.17746639;43.01448441,25.85838318,-10.34015274,5.235404491;43.35800552,4.626283169,-18.21549034,0.578075528;66.94065857,11.81289196,-12.88996983,-8.939907074;36.0087738,16.68945694,-6.80828476,15.48796177;33.70387268,3.025588036,-2.019202471,0.578021884;48.21993256,1.446354389,-20.7709446,0.041121788;52.36695099,10.60907078,-21.07063293,-1.803581834;39.56290436,22.36907387,-7.767078876,11.7228899;45.83429718,89.79483795,0.011684421,-0.268032402
136,64.72273254,28.27870178,-16.90582657,0.500059605;44.10440445,1.661395431,-3.225161552,-1.316391945;26.2126503,85.47638702,-3.669953585,-1.460440636;62.97225952,46.29305649,-1.02076304,1.570042729;43.56904984,20.87748146,-6.619131088,7.053153515;58.13939667,40.80796051,-10.71020889,-0.916760445;35.38623047,2.327728271,-5.723499775,1.212797642;31.6677494,4.996156693,-3.114999533,0.604486823;45.93770218,30.22649193,-13.87291718,4.029053688;33.71862411,10.06747055,-11.56959248,7.777680874;71.19325256,21.7621212,-5.335860729,-4.756119251;8.459323883,69.92404938,10.07648849,13.16643906;53.06493378,30.5548687,-16.42889404,3.906908274;38.48361206,3.115608454,-24.70982552,2.267818213;76.29582977,21.44062233,-10.52725315,-10.19546032;6.000218391,65.86933899,6.093803406,10.80372238;42.11819839,26.36479759,-6.946929932,6.823328495;42.03007507,4.673194885,-13.31766415,0.298405379;65.57095337,10.93042946,-13.91095638,-7.743486404;35.11931229,18.48348427,-8.704632759,17.90165329;33.55080414,3.090810299,-1.463576436,1.091364145;46.52034378,1.432508707,-17.15254402,-1.025738478;50.70591354,10.56826496,-16.61849403,0.095351227;38.7122345,23.81606483,-7.290854931,15.4105196;45.83091354,89.77509308,0.09246745,-0.310887724
137,62.96921158,28.49630165,-17.59588051,1.394235134;43.92583847,1.773342371,-1.384809256,0.30223757;25.96790695,85.33235168,-2.538207293,-1.430576324;62.89539719,46.42299271,-0.724284768,1.295850873;42.75088501,21.72408485,-8.753609657,8.13894558;57.27519608,40.7264328,-8.30926609,-0.781288326;34.9441185,2.439429283,-4.545389175,1.171472907;31.41617203,5.028362274,-2.454792261,0.303785622;44.70097351,30.69344139,-12.34531879,4.89427948;32.67263794,11.2200861,-9.10716629,12.41284943;70.31533051,21.36317825,-9.577641487,-2.568706036;9.422850609,71.21114349,9.143777847,13.38519478;51.62624741,30.9830246,-14.26861954,4.520246983;36.65843582,3.405454159,-18.39090538,3.527544975;75.44638062,20.65137482,-7.675806046,-8.630437851;6.706367016,67.1450882,7.82552433,12.32896805;40.87228012,27.52387238,-12.43203735,12.06190681;40.74199677,4.685673714,-12.78118896,-0.30688405;64.24423218,10.16284275,-13.61119366,-7.617598534;34.47328186,19.78490829,-6.304659843,13.01332855;33.34991837,3.136929512,-2.298359156,-0.054637734;45.35985184,1.498053432,-11.60024071,0.30362463;49.44706345,10.53233433,-12.92562008,-0.157403708;37.95157623,25.36845779,-7.121449471,15.70026016;45.84467697,89.75084686,0.080596372,-0.225326404
